country,1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
Reunion,25e3,31e3,4e4,54e3,64e3,69e3,67e3,61e3,61e3,66e3,68e3,69e3,69e3,74e3,74e3,73e3,73e3,72e3,71e3,7e4,68e3
Romania,163e4,1365e3,1562e3,1796e3,1793e3,1413e3,2007e3,1896e3,1966e3,1669e3,1732e3,12e5,1115e3,1054e3,1043e3,995e3,936e3,862e3,808e3,787e3,783e3
Russia,12244e3,7398e3,9937e3,12434e3,13254e3,11825e3,9263e3,10116e3,10788e3,11906e3,12051e3,8156e3,6442e3,6979e3,7568e3,7749e3,7266e3,6469e3,59e5,59e5,6208e3
Rwanda,268e3,308e3,354e3,392e3,476e3,562e3,652e3,709e3,856e3,81e4,1203e3,1083e3,1186e3,1381e3,1606e3,183e4,1898e3,1889e3,1911e3,2001e3,2109e3
Saint Lucia,1e4,1e4,11e3,13e3,14e3,16e3,17e3,17e3,16e3,16e3,17e3,17e3,16e3,14e3,15e3,15e3,14e3,14e3,14e3,13e3,13e3
Saint Vincent and the Grenadines,9e3,1e4,11e3,12e3,13e3,14e3,14e3,14e3,13e3,13e3,12e3,11e3,1e4,9e3,9e3,9e3,8e3,8e3,7e3,7e3,7e3
Samoa,11e3,12e3,13e3,18e3,2e4,22e3,2e4,19e3,22e3,19e3,21e3,23e3,25e3,24e3,19e3,18e3,18e3,2e4,2e4,18e3,15e3
Sao Tome and Principe,4e3,4e3,4e3,6e3,9e3,1e4,12e3,14e3,16e3,19e3,18e3,19e3,21e3,22e3,23e3,23e3,23e3,24e3,24e3,24e3,24e3
Saudi Arabia,366e3,415e3,476e3,56e4,671e3,856e3,109e4,1405e3,192e4,2191e3,2444e3,2612e3,2684e3,2812e3,2844e3,2951e3,3012e3,3001e3,2927e3,2812e3,2718e3
Senegal,278e3,312e3,342e3,375e3,469e3,56e4,69e4,834e3,989e3,1136e3,1294e3,1471e3,1623e3,1797e3,2035e3,2143e3,2177e3,2203e3,2253e3,2318e3,2361e3
Serbia,619e3,531e3,729e3,775e3,681e3,658e3,677e3,708e3,742e3,789e3,742e3,647e3,579e3,591e3,564e3,554e3,541e3,522e3,508e3,503e3,497e3
Sierra Leone,213e3,235e3,252e3,252e3,282e3,32e4,365e3,423e3,494e3,492e3,511e3,593e3,706e3,836e3,925e3,1e6,1051e3,1106e3,1157e3,1205e3,1242e3
Singapore,117e3,138e3,17e4,241e3,289e3,284e3,236e3,237e3,207e3,229e3,273e3,337e3,316e3,249e3,21e4,207e3,227e3,247e3,247e3,224e3,2e5
Slovak Republic,301e3,322e3,384e3,483e3,44e4,41e4,379e3,438e3,474e3,448e3,412e3,36e4,288e3,259e3,274e3,28e4,268e3,246e3,226e3,216e3,218e3
Slovenia,129e3,124e3,144e3,148e3,132e3,137e3,137e3,142e3,149e3,138e3,124e3,103e3,93e3,9e4,99e3,103e3,98e3,92e3,87e3,86e3,9e4
Solomon Islands,11e3,13e3,13e3,16e3,21e3,23e3,29e3,38e3,42e3,47e3,51e3,58e3,64e3,69e3,73e3,75e3,77e3,78e3,8e4,81e3,8e4
Somalia,258e3,271e3,314e3,388e3,44e4,501e3,793e3,808e3,866e3,746e3,887e3,985e3,115e4,1348e3,1524e3,1714e3,1892e3,2091e3,2278e3,2419e3,2505e3
South Africa,1485e3,169e4,193e4,2356e3,2727e3,306e4,353e4,4023e3,439e4,4794e3,5011e3,498e4,4984e3,5107e3,505e4,5054e3,4896e3,4762e3,4656e3,4551e3,4422e3
Spain,2316e3,2492e3,2636e3,2712e3,3001e3,3195e3,3311e3,3309e3,3136e3,2551e3,2148e3,209e4,2051e3,2309e3,2556e3,2629e3,2496e3,2313e3,226e4,2359e3,2522e3
Sri Lanka,855e3,985e3,1199e3,1318e3,1544e3,1603e3,1705e3,1733e3,1864e3,1877e3,1722e3,1588e3,1456e3,1702e3,1737e3,168e4,1548e3,141e4,1347e3,1337e3,1309e3
Sudan,1086e3,1235e3,1424e3,1578e3,1808e3,2106e3,2505e3,2979e3,3372e3,3819e3,4255e3,4737e3,5244e3,5484e3,5714e3,586e4,6011e3,6152e3,6234e3,6236e3,6188e3
Suriname,23e3,26e3,34e3,42e3,54e3,55e3,51e3,44e3,4e4,47e3,47e3,45e3,51e3,51e3,46e3,45e3,45e3,44e3,43e3,4e4,37e3
Swaziland,32e3,36e3,44e3,5e4,57e3,67e3,79e3,93e3,112e3,134e3,159e3,158e3,152e3,151e3,157e3,165e3,17e4,169e3,164e3,162e3,162e3
Sweden,45e4,571e3,609e3,539e3,531e3,563e3,584e3,553e3,497e3,5e5,575e3,613e3,485e3,514e3,563e3,566e3,583e3,589e3,573e3,564e3,576e3
Switzerland,307e3,383e3,426e3,442e3,462e3,505e3,484e3,41e4,373e3,405e3,422e3,437e3,412e3,387e3,389e3,392e3,409e3,425e3,432e3,433e3,44e4
Syria,405e3,451e3,533e3,699e3,825e3,984e3,118e4,1429e3,1754e3,212e4,2251e3,2187e3,2294e3,2576e3,2859e3,2918e3,2741e3,2594e3,2528e3,2524e3,2488e3
Tajikistan,197e3,152e3,165e3,267e3,384e3,472e3,5e5,558e3,609e3,717e3,855e3,863e3,846e3,832e3,866e3,93e4,947e3,912e3,852e3,803e3,773e3
Tanzania,937e3,1076e3,1259e3,1414e3,1678e3,1986e3,2337e3,2753e3,3247e3,3814e3,4353e3,4861e3,5517e3,6522e3,7685e3,8679e3,9269e3,9775e3,10283e3,10786e3,11195e3
Thailand,2582e3,2632e3,3092e3,3914e3,4672e3,5522e3,6195e3,6203e3,5914e3,566e4,5355e3,5334e3,494e4,4827e3,4833e3,4801e3,4669e3,454e4,443e4,4347e3,4293e3
Timor-Leste,5e4,53e3,58e3,64e3,71e3,81e3,75e3,76e3,78e3,96e3,107e3,132e3,16e4,162e3,197e3,234e3,27e4,292e3,3e5,305e3,318e3
Togo,15e4,165e3,183e3,202e3,252e3,293e3,341e3,421e3,509e3,575e3,667e3,74e4,816e3,89e4,948e3,101e4,1042e3,1064e3,1082e3,1096e3,1104e3
Tonga,6e3,7e3,9e3,11e3,13e3,14e3,15e3,12e3,11e3,13e3,12e3,12e3,12e3,13e3,13e3,12e3,11e3,11e3,11e3,11e3,11e3
Trinidad and Tobago,65e3,84e3,103e3,109e3,132e3,14e4,121e3,12e4,125e3,15e4,139e3,107e3,91e3,89e3,94e3,95e3,91e3,83e3,78e3,75e3,74e3
Tunisia,369e3,415e3,457e3,583e3,686e3,745e3,823e3,873e3,969e3,103e4,106e4,958e3,809e3,762e3,794e3,831e3,828e3,806e3,746e3,704e3,697e3
Turkey,25e5,2575e3,3175e3,3945e3,4384e3,5097e3,5499e3,6252e3,668e4,693e4,6554e3,6832e3,6886e3,6519e3,6546e3,6456e3,6314e3,6136e3,5966e3,5881e3,58e5
Turkmenistan,146e3,11e4,139e3,206e3,284e3,341e3,354e3,386e3,421e3,488e3,566e3,569e3,479e3,499e3,507e3,515e3,5e5,462e3,43e4,426e3,429e3
Uganda,554e3,693e3,809e3,1001e3,1173e3,1359e3,1608e3,1895e3,226e4,2726e3,3254e3,3897e3,4527e3,5285e3,6204e3,7067e3,7836e3,8438e3,8896e3,9261e3,9541e3
Ukraine,4302e3,2935e3,3068e3,3835e3,4231e3,4087e3,3459e3,3621e3,3635e3,382e4,3633e3,2798e3,2098e3,197e4,2234e3,2368e3,2272e3,2024e3,181e4,1746e3,183e4
United Arab Emirates,8e3,9e3,11e3,15e3,2e4,35e3,61e3,107e3,139e3,194e3,261e3,242e3,276e3,323e3,323e3,338e3,328e3,324e3,339e3,365e3,385e3
United Kingdom,3348e3,357e4,4247e3,3783e3,4116e3,4644e3,4541e3,3874e3,3421e3,3641e3,384e4,3831e3,3589e3,3481e3,3735e3,3791e3,3899e3,3946e3,39e5,3855e3,3902e3
United States,11574e3,14009e3,17302e3,19404e3,21106e3,20726e3,1816e4,1708e4,17406e3,191e5,20809e3,21616e3,21079e3,21634e3,22612e3,2261e4,22652e3,22523e3,22449e3,22719e3,23111e3
Uruguay,2e5,204e3,22e4,231e3,251e3,258e3,241e3,264e3,278e3,257e3,266e3,271e3,261e3,25e4,243e3,237e3,232e3,225e3,218e3,213e3,208e3
Uzbekistan,772e3,584e3,671e3,1084e3,1591e3,1907e3,1953e3,214e4,2344e3,274e4,3157e3,3218e3,2791e3,2546e3,2553e3,2704e3,2738e3,2622e3,2417e3,2232e3,2186e3
Vanuatu,6e3,7e3,8e3,1e4,11e3,13e3,15e3,17e3,18e3,22e3,24e3,27e3,29e3,31e3,34e3,36e3,36e3,37e3,38e3,39e3,39e3
Venezuela,568e3,718e3,926e3,1138e3,1359e3,1705e3,1874e3,1971e3,2282e3,2494e3,2713e3,2734e3,2771e3,2853e3,2925e3,294e4,2908e3,2858e3,2804e3,2744e3,267e4
Vietnam,2607e3,2587e3,2909e3,4274e3,5254e3,6192e3,6983e3,734e4,7775e3,8551e3,9249e3,9247e3,7771e3,734e4,7132e3,7128e3,7076e3,7006e3,6707e3,6442e3,6294e3
Virgin Islands (U.S.),3e3,3e3,4e3,5e3,7e3,1e4,13e3,11e3,1e4,9e3,1e4,9e3,8e3,8e3,7e3,6e3,6e3,6e3,5e3,5e3,4e3
West Bank and Gaza,124e3,132e3,141e3,143e3,128e3,153e3,193e3,24e4,282e3,318e3,408e3,475e3,586e3,654e3,71e4,758e3,801e3,841e3,875e3,896e3,905e3
Western Sahara,2e3,2e3,3e3,5e3,8e3,1e4,16e3,18e3,23e3,31e3,36e3,45e3,46e3,5e4,58e3,64e3,67e3,65e3,61e3,58e3,58e3
"Yemen, Rep.",495e3,554e3,64e4,755e3,839e3,949e3,1122e3,1343e3,1647e3,2108e3,2543e3,2927e3,3177e3,3393e3,3845e3,4213e3,4477e3,4591e3,4626e3,4659e3,4688e3
Zambia,283e3,322e3,376e3,417e3,498e3,605e3,734e3,873e3,1024e3,1143e3,1312e3,1482e3,1736e3,1974e3,2222e3,2424e3,2586e3,2702e3,2791e3,2878e3,2957e3
Zimbabwe,322e3,379e3,399e3,562e3,669e3,805e3,95e4,1152e3,14e5,1622e3,1722e3,1732e3,1635e3,1607e3,1697e3,1816e3,1923e3,1904e3,1832e3,1792e3,18e5
